Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Professional/Occupational Group,Notes,Valid?
1146049,Major General G P R Norton CBE,OF-7,General Officer Commanding London District and Major General The Household Division,To Deliver State Ceremonial and Public Duties in London and Windsor; Force generate and prepare regular and TA force elements; Provide the necessary Firm Base support within boundaries in order to meet CLFs operational requirements and wider Defence needs.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,110000,114999,Military,,
1146077,N/D,OF-6,Deputy Commander London District,Support GOC London District in delivering principal London District outputs and achieving the London District Mission.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1147829,Major General T P Evans CBE DSO,OF-7,Commandant Royal Military Academy Sandhurst,Train and educate sufficient quality Regular/TA officers and soldiers in order to support the operational requirements of the Army and Defence.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591926,N/D,1,110000,114999,Military,,
1151649,Major General T B Radford DSO OBE,OF-7,General Officer Commanding Theatre Troops,"Th Tps is responsible for the provision of Combat Support (CS) and Combat Service Support (CSS) operations world-wide in support of the UKs Defence Strategy. GOC Theatre Troops commands approximately 32,000 regular and reserve personnel, and a further 1100 civil servants.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,110000,114999,Military,,
1162954,Major General T R Urch CBE,OF-7,Chief of Staff Land Forces,"Chief of Staff Land Forces is responsible for the command and management of Army HQ including: the coordination of work across all Lines of Development, supported by DG LS&E on the Logistics and Equipment lines; the development and implementation of the LF communications plan in support of Defence and Army communications plans; and driving change and continuous improvement across the HQ.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,110000,114999,Military,,
1167034,N/D,OF-6,Commander 2 (South East) Brigade,"2 (South East) Brigade is the Regional formation of the Army in the South East of England, part of the Support Command. The Brigade is to provide the necessary Firm Base support within boundaries including British Gurkhas Nepal and Brunei Garrison, in order to meet CLF's operational requirements and wider Defence needs.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1167141,N/D,OF-6,Commander 102 Logistics Brigade,"Comd 102 Log Bde is to command OPCOM troops and prepare, maintain and when ordered, deploy designatedForce Elements in order toprovide Joint Force Suppport and, if necessary,Land Component 3rd Line Logistic capability.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1167292,N/D,OF-6,Commander 51 (Scottish) Brigade,"51 (Scottish) Brigade is to provide and manage effectively Infrastructure Support, Military Capability, Representation and resources within Scotland. The Brigade is to provide the necessary Firm Base support within boundaries in order to meet in CLF's operational requirements and wider Defence needs.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1167535,General Sir P Wall KCB CBE ADC Gen,OF-9,Chief of the General Staff,"CGS is the professional head of the Army. He is responsible for generating a balanced and integrated Army capability, and for maintaining the fighting effectiveness, efficiency and morale of the Service. He reports to the Chief of the Defence Staff (CDS). As a member of the Defence Council and the Army Board, the Defence Ministerial Committee, the Defence Board, the Chiefs of Staff Committee and the Senior Appointments Committee he contributes to the conduct of Defence higher level business, with a particular responsibility for providing specialist advice on Army matters. He chairs the Executive Committee of the Army Board.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,XX,2759764032,1,185000,189999,Military,,
1167722,N/D,OF-6,Director Rectruit Training (Operations),"Plan and execute the Armys national recruiting campaign. Provide functional support and co-ordination to the regional chain of command executing the regional element of the Armys national recruitment campaign. Deliver the required number of appropriately trained and motivated service personnel. Direct and manage the recruiting, development, selection and training pipeline.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591926,N/D,1,N/A,N/A,Military,,
1167888,Major General J M R Henderson,OF-7,General Officer Commanding British Forces Germany,"General Officer Commanding British Forces Germany is to deliver the Firm base, championing overseas support, whilst managing the drawdown in Germany, in order to provide land military capability in the most effective and efficient manner.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,110000,114999,Military,,
1167986,N/D,OF-6,Commander 7 Armoured Brigade,"Comd 7 Armd Bde is to command OPCOM troops and prepareand deliver force elements in role in order to contributeto the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 7 Armd Bde. Increase and enhance the deployability of soldiers within 7 Armd Bde.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1168111,N/D,OF-6,Commander 143 (West Midlands) Brigade,143 (WM) Brigade covers the West Midlands. It provides the necessary Firm Base support wihtin boundaries in order to meet CLF's operational requirements and wider Defence needs.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1168154,N/D,OF-6,Commander 160 (Wales) Brigade,160 (Wales) Brigade is to provide the necessary Firm Base support within Wales in order to meet CLFs operational requirements and wider Defence needs.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1168245,N/D,OF-6,Commander 42 (North West) Brigade,42 (North West) Brigade is the regional brigade which looks after the Army's interests in North West England and the Isle of Man. The Brigade is to provide the necessary Firm Base support within boundaries in order to meet in CLF's operational requirements and wider Defence needs.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1168553,N/D,OF-6,Commander 43 (Wessex) Brigade,43 (Wessex) Brigade is the Army Regional formation in the South West of England. It provides the necessary Firm Base support within boundaries in order to meet CLF's operational requirements and wider Defence needs.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1168742,N/D,OF-6,Commander 49 (East) Brigade,49 (East) Brigade covers East Midlands and East Anglia. The brigade is responsible for providing the necessary Firm Base support within boundaries in order to meet CLF's operational requirements and wider Defence needs.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1169246,N/D,OF-6,Commander 20 Armoured Brigade,"Comd 20 Armd Bde is to command OPCOM troops and prepareand deliver force elements in role in order to contributeto the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 20 Armd Bde. Increase and enhance the deployability of soldiers within 20 Armd Bde.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1169362,N/D,OF-6,Commander 4 Mechanised Brigade,"Comd 4 Armd Bde is to command OPCOM troops and prepareand deliver force elements in role in order to contributeto the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 4 Armd Bde. Increase and enhance the deployability of soldiers within 4 Armd Bde.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1172125,Major General J M Cowan DSO OBE,OF-7,General Officer Commanding 3 (UK) Division,"Contribute to the delivery of Op ENTIRETY to ensure optimal contribution, in all aspects, towards the successful execution of a COIN campaign in Southern Afghanistan. Prepare force elements and individuals for current operations, primarily Afghanistan, and readiness within allocated resources. As directed, contribute to the correct allocation of in-service equipment capability to enable Force Preparation and Generation; manage and maintain equipment allocated to 3 (UK) Div. As directed, deliver the required collective training for all Force Elements assigned to 3 (UK) Div. Improve our service to families, especially during periods when a family member is deployed on operations. Confirm understanding of leadership and discipline standards. Increase and enhance the deployability of soldiers within 3 (UK) Div. When required, allocate Force Elements in support of Army Interoperability and International Security Activities.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,110000,114999,Military,,
1172331,N/D,OF-6,Commander Artillery 3 (UK) Division,"Comd Arty 3 (UK) Div is to command OPCOM troops, prepareand deliver force elements within the Divisional Artillery Group and facilitate the planning and delivery of all Fires, Targeting and Air-Land Integration activity within 3 (UK) Div.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1173817,N/D,OF-6,Army Inspector,"The Army Inspector is the 1* conscience of the Army and reports directly to CGS. His mission is: to ensure appropriate assurance and regulation for all Army activity across Defence, in order to enhance and sustain the operational effectiveness and reputation of the Army, now and in the future.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1178844,N/D,1,N/A,N/A,Military,,
1174823,N/D,OF-6,Brigadier General Staff,"Brigadier General Staff supports ACGS in the formulation of policy for the Army, as directed by the Chief of the General Staff, and communicating that policy as authoritative direction for execution by the Army.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1178844,N/D,1,N/A,N/A,Military,,
1178769,N/D,OF-6,Commander 145 (South) Brigade,"145 (South) Brigade is the Army Regional formation in the South of England, and it forms part of the 4th Division in Regional Forces. It provides the necessary Firm Base support within boundaries in order to meet CLF's operational requirements and wider Defence needs.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1178844,Major General D M Cullen OBE,OF-7,Assistant Chief of the General Staff,"ACGSs Mission is to support CGS in his roles, and set the conditions for the Army to contribute to success on operations by influencing MOD decision making, securing resources, converting Defence policy into Army policy, ensuring coherence across the Defence Lines of Development  both across the Army and within Arms and Services  and developing the Army of the future.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1167535,N/D,1,110000,114999,Military,,
1186684,N/D,OF-6,Chief of Staff Personnel and Support Command,Direct and coordinate the staff output within PSC in order to support the generation of operational capability.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591920,N/D,1,N/A,N/A,Military,,
1212786,N/D,OF-6,Commander Defence College of Logistics & Personnel Administration,"Deliver integrated logistic support and personnel administration training to all four services to the quantity and standards directed by the TDA and TRA in order to support the operational requirements of Defence. Furthermore, Garrison Commander for Deepcut, Pirbright and Mychett.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591926,N/D,1,N/A,N/A,Military,,
1213000,N/D,OF-6,Director Army Primary Health Care Service,DAPHCS is responsible for delivering a safe and effective primary healthcare service to the Regular Army in the UK in order to enhance and sustain the operational effectiveness of the Army.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591920,N/D,1,N/A,N/A,Military,,
1215776,N/D,OF-6,Commander 19 Light Brigade,"Comd 19 Lt Bde is to command OPCOM troops and prepareand deliver force elements in role in order to contributeto the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 19 Lt Bde. Increase and enhance the deployability of soldiers within 19 Lt Bde.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1217095,N/D,OF-6,Commander 104 Logistics Support Brigade,"Comd 104 Log Sp Bde is to command OPCOM troops and prepare, maintain and when ordered, deploy designatedForce Elements in order toprovide Joint Force Suppport and, if necessary,Land Component 3rd Line Logistic capability.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1221027,N/D,OF-6,Commander 16 Air Assault Brigade,"Comd 16 Air Assault Bde is to command OPCOM troops and prepareand deliver force elements in role in order to contributeto the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 16 Air Assault Bde. Increase and enhance the deployability of soldiers within 16 Air Assault Bde.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1596792,N/D,1,N/A,N/A,Military,,
1223786,N/D,OF-6,Commander 1 Mechanised Brigade,"Comd 1 Mech Bde is to command OPCOM troops and prepareand deliver force elements in role in order to contributeto the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 1 Mech Bde. Increase and enhance the deployability of soldiers within 1 Mech Bde.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1224948,N/D,OF-6,Deputy Military Secretary,"Holds responsibility for the career management and development of officers (below Major General) and all soldiers in the Army, both Regular and Reserve. Mission: To develop, manage and guide the careers of all officers and soldiers, giving due weight to the needs of both the Army and the individual, with the overriding purpose of enhancing the operational effectiveness of the Army.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591920,N/D,1,N/A,N/A,Military,,
1225305,N/D,OF-6,Deputy Commander British Forces Germany,Support GOC British Forces Germany in delivering principal BFG outputs and achieveing the BFG mission.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1226744,N/D,OF-6,Commander Collective Training Group,"CTG is to deliver to the Field Army and others the most effective education, training and training support within resources in order to prepare force elements to succeed on current, contingent and future operations. It is also to deliver a coherent and relevant training progression across the Collective Training Establishments (CTEs), and fulfil responsibilities for the construct and refine functions of collective training in accordance with Collective Training Governance.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591926,N/D,1,N/A,N/A,Military,,
1227878,Major General J R Chiswell CBE MC,OF-7,General Officer Commanding 1 (UK) Armoured Division,"Contribute to the delivery of Op ENTIRETY to ensure optimal contribution, in all aspects, towards the successful execution of a COIN campaign in Southern Afghanistan. Prepare force elements and individuals for current operations, primarily Afghanistan, and readiness within allocated resources. As directed, contribute to the correct allocation of in-service equipment capability to enable Force Preparation and Generation; manage and maintain equipment allocated to 1 (UK) Div. As directed, deliver the required collective training for all Force Elements assigned to 1 (UK) Div. Improve our service to families, especially during periods when a family member is deployed on operations. Confirm understanding of leadership and discipline standards. Increase and enhance the deployability of soldiers within 1 (UK) Div. When required, allocate Force Elements in support of Army Interoperability and International Security Activities.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,110000,114999,Military,,
1228936,N/D,OF-6,Brigadier Operational Law,OLB is based at the Land Warfare Centre led by an ALS brigadier. It delivers legal support and training on operational and international law and provides legal support on operations.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591920,N/D,1,N/A,N/A,Military,,
1229309,N/D,OF-6,Commander Artillery 1 (UK) Division,"Comd Arty 1 (UK) Div is to command OPCOM troops, prepareand deliver force elements within the Divisional Artillery Group and facilitate the planning and delivery of all Fires and Influence activity within 1 (UK) Div.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1232962,Major General B Brealey CB,OF-7,Director General Capability,"DG Capabilitys mission is to lead the Armys, Force Development, Capability Development and Warfare Development effort in order to ensure success on current and future operations.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591926,N/D,1,110000,114999,Military,,
1242034,N/D,OF-6,Commander 8 Force Engineer Brigade,"Comd 8 Force Generates the C-IED TF, MSSG, RE support to HQ AIR, the RE Works Gp and co-ordinates the training for the Engr Gp for HERRICK. Much of this is beyond OPCOM units. He is also CRE Fd Army and Standing Joint Force Engr in PJHQ.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1248596,Major General S A Burley CB MBE,OF-7,Military Secretary,"The Military Secretarys role is to develop, manage and guide the careers of all officers and soldiers, giving due weight to the needs of the Army and the individual, with the overriding purpose of enhancing the operational effectiveness of the Army. In a nutshell, the Military Secretary supports the Armys operational effectiveness by matching the right people, regular and reservists, to the right posts, and giving them timely notice",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591920,N/D,1,110000,114999,Military,,
1253061,N/D,OF-6,Commander 15 (North East) Brigade,15 (NE) Brigade is the regional brigade which looks after the Army's interests in the North East of England. The Brigade is to provide the necessary Firm Base support within boundaries in order to meet in CLF's operational requirements and wider Defence needs.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1255135,Lieutenant General J J C Bucknall CBE,OF-8,Commander Allied Rapid Reaction Corps,COMARRC is to command Operational Command troops within the Allied Rapid Reaction Corps in order to contribute towards the UK military commitment to NATO.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,135000,139999,Military,,
1255246,Major General J R Free CBE,OF-7,Chief of Staff Allied Rapid Reaction Corps,Direct and coordinate the staff output within HQ ARRC to optimise the military capability within the Allied Rapid Reaction Corps in order to contribute towards the UK military commitment to NATO.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,110000,114999,Military,,
1257340,N/D,OF-6,Chief G7 Training & Development HQ Allied Rapid Reaction Corps,To coordinate and oversee training and devlopment within the Allied Rapid Reaction Corps in order to prepare the headquarters for forthcoming deployments and commitments. Thereby contributing towards the UK military commitment to NATO.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1257781,N/D,OF-6,Chief Joint Fires & Influence Branch HQ Allied Rapid Reaction Corps,"Ch JF&I Br is to command OPCOM troops, develop JF&I policy within the HQ and facilitate the planning and delivery of all Fires and Influence activity when deployed.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1258544,N/D,OF-6,Chief Engineer HQ Allied Rapid Reaction Corps,"Ch Engr is to command OPCOM troops, develop Engr policy within the HQ and facilitate the planning and delivery of all Engr activity when deployed.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1258926,N/D,OF-6,Chief Personnel and Logistics HQ Allied Rapid Reaction Corps,Coordinate and deliver all support activity within HQ Allied Rapid Reaction Corps to optimise the military capability within the Allied Rapid Reaction Corps in order to contribute towards the UK military commitment to NATO.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1260044,N/D,OF-6,Commander 1 Signals Brigade,"Comd 1 Sig Bde is to command Operational Command troops, and prepare and deliver Command Support and General Support Communication Information Systems to Headquarters Allied Rapid Reaction Corps in order to contribute towards the UK military commitment to NATO.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1261026,N/D,OF-6,Commander Initial Training Group,"Mission. Train Regular and TA soldiers to the quantity and standards directed by the Training Delivery Authority (TDA) and the Training Requirements Authority (TRA) in order to prepare them for Phase 2 training. Initial Training Group delivers relevant, progressive, challenging and safe training for Regular and TA soldiers, facilitating their successful transition to Phase 2 training. Through Values Based Leadership by inspirational Permanent Staff, we lay the foundations of military character in our Soldiers under Training. By contextualising the Soldiers education and training, we prepare them both for Phase 2 training and subsequent operations in Afghanistan.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591926,N/D,1,N/A,N/A,Military,,
1266346,N/D,OF-6,Commander 11 Signals Brigade,Comd 11 Signal Brigade commands and FORGEN the 5 x Campaign Signal Regiments for HERRICK; EWSI capability for HERRICK and contingent ops; and Level 3 technical support for worldwide Army CIS and Log NEC capability. In addition the Bde delivers complex CIS projects onto operations and provides CIS support to PDT for HQ TFH and its BGs as well as JFSp(A).,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1272850,Major General R R Davis CBE,OF-7,Director General Army Recruiting and Training,Deliver the required number of appropriately trained and motivated officers and soldiers in order to meet the current and future operational requirements of the Army and Defence.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591926,N/D,1,110000,114999,Military,,
1326100,Major General K D Abraham,OF-7,Director General Army Reform,DGAR is responsible for: enabling the strategic conditions with employers of Reserves to deliver the integrated Army of 2020; shaping Defence Engagement policy across Whitehall to convert the adabptable vision of A2020 into activity; acting as the ambassador for A2020.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1178844,N/D,1,110000,114999,Military,,
1330433,N/D,OF-6,Assistant Chief of Staff Land Forces,Assistant Chief of Staff Land Forces controls the Land Forces plans and resources staff and has responsibility for delivering organisational and structural change within the Land Forces.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1330435,N/D,OF-6,Director Personnel Operations,"Directors Personnel Operations will cohere and integrate operationally and non-operationally focused regimental functions vested in the Corps Colonels, command DCAMUS, Colonel AGC and Colonel Brigade of Gurkhas (BG) and deliver staff outputs for Heritage, PS12 (Ceremonial), repatriation and the Army Inquiries and Aftercare Support Cell (AI & ASC).",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591920,N/D,1,N/A,N/A,Military,,
1366091,N/D,OF-6,Air Officer Battlespace Management,To generate and develop an adaptable and balanced Battlespace Management Force with the agility to play a key role in the delivery of air and space power.,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,01494 496137,Air-CmdSecBusMgmtTeamGpMailbox@mod.uk,1071926,0,1,N/A,N/A,Military,,
1405168,N/D,OF-6,Assistant Chief of Staff (Manning),"The Primary role of the manning directorate, in apportioning manpower to fill establishments, is to balance the Service need with personal aspirations, within a framework of overall career management. The directorate manages the careers of all officers, non-commissioned aircrew and ground trades personnel.",Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,01494 496137,Air-CmdSecBusMgmtTeamGpMailbox@mod.uk,1072924,0,1,N/A,N/A,Military,,
1448299,N/D,OF-6,Commandant School of Infantry,"Mission: To deliver trained officers and soldiers in accordance with the statement of training requirement in order to support the operational requirements of the Army and defence. The School of Infantry (Sch of Inf) trains and qualifies officers, warrant officers, non-commissioned officers, other ranks, and recruits for the Infantry and wider Army in battlefield leadership and dismounted close combat. It does this in three principal establishments: The Infantry Training Centre at Catterick, the Infantry Battle School at Brecon, and the Support Weapons School at Warminster.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591926,N/D,1,N/A,N/A,Military,,
1459738,N/D,OF-6,Commander 38 (Irish) Brigade,38 (Irish) Brigade is the regional brigade which commands operations and delivers the Firm Base in Northern Ireland in order to meet CLF's operational requirements and wider Defence needs.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1463923,Air Vice Marshal M Brecht,OF-7,Assistant Chief of Staff Capability Planning,"To develop coherent and coordinated policies and plans, consistent with the RAF Strategic Vision, which enable Air Command to deliver its outputs now and in the future.",Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,01494 496137,Air-CmdSecBusMgmtTeamGpMailbox@mod.uk,1071229,0,1,100000,104999,Military,,
1463923,N/D,OF-6,Assistant Chief of Staff Capability Planning,"To develop coherent and coordinated policies and plans, consistent with the RAF Strategic Vision, which enable Air Command to deliver its outputs now and in the future.",Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,01494 496137,Air-CmdSecBusMgmtTeamGpMailbox@mod.uk,1071229,0,1,100000,104999,Military,,
1474760,N/D,OF-6,Commander 2 Medical Brigade,"2 Med Bde is to: a. Op ENTIRETY. Contribute to the optimal delivery of Op ENTIRETY in order to ensure the sucessful execution of the COIN campaign in Afghanistan. b. Force Generation. Prepare Force Elements and individuals for current operations, primarily Afghanistan, and readiness within allocated resources.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1479358,N/D,OF-6,Commandant Air Warfare Centre,To provide intelligence led integrated Air and Electronic Warfare Operational mission support to Defence-wide Units.,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,01494 496137,Air-CmdSecBusMgmtTeamGpMailbox@mod.uk,1072092,0,1,N/A,N/A,Military,,
1484098,N/D,OF-6,Commander 101 Logistics Brigade,"Comd 101 Log Bde is to command OPCOM troops and prepare, maintain and when ordered, deploy designatedForce Elements in order toprovide Joint Force Suppport and, if necessary,Land Component 3rd Line Logistic capability.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1523140,N/D,OF-6,Director British Forces Germany Health Service,"To improve the health of the Army by assuring the delivery of appropriate, safe and timely healthcare, ensuring that the Army is supported by robust and sustainable services in order to maximise operational effectiveness.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1598314,N/D,1,N/A,N/A,Military,,
1538780,N/D,OF-6,Commandant Royal School of Military Engineering,"The Royal School of Military Engineering (RSME) provides training in all engineering disciplines, which provide the unique range of skills that are fundamental to the Military Engineer as well as delivering Military working animals, handlers and maintainers. Military Engineer skills include the command and management of engineer tasks, combat engineering, artisan, technical and professional engineering, communication, watermanship and driving specialist engineer vehicles.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591926,N/D,1,N/A,N/A,Military,,
1574502,N/D,OF-6,Brigadier Media and Communication (Army),"On behalf of CGS, BMC(A) plans and coordinates all Army communication activities in direct support of Defence Media and Communications' objectives. BMC(A) is required to conduct agile, coherent and influential internal and external communication in order to improve an understanding of the Army and thereby maintain, protect and enhance the Army's capability and reputation. BMC(A) directs all Army communication assets, from press officers and presentation teams to publications and websites.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1178844,N/D,1,N/A,N/A,Military,,
1591920,Lieutenant General G W Berragan CB,OF-8,Adjutant General,"As the Armys Principal Personnel Officer, the Adjutant General is to: a. Support the delivery of a sufficient number of capable and motivated personnel, b. Lead the Armys Personnel and Infrastructure Lines of Development, c. On behalf of Defence, provide the policy lead for Children and Young people and the Armys Cadet Forces. in order to enhance and sustain the operational effectiveness of the Army, now and in the future.",Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1167535,N/D,1,135000,139999,Military,,
1591926,Lieutenant General J D Page CB OBE,OF-8,Commader Force Development and Training,Commander FDT is to optimise the delivery of Army capabilityin order toensure success on operations now and in the future.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1167535,N/D,1,135000,139999,Military,,
1591929,N/D,OF-6,Chief of Staff Force Development and Training,Direct and coordinate the staff output within FDT to optimise the the delivery of Army capability through cohernet support to subordinate and superior organisations.,Ministry of Defence,Ministry of Defence,Army,01264 886108,LF-Sec-Group@mod.uk,1591926,N/D,1,N/A,N/A,Military,,
